INFO  2018-04-10 11:23:46,025 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.8384ms 200 text/css
INFO  2018-04-10 11:23:46,025 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery.slideto.min.js  
INFO  2018-04-10 11:23:46,025 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery.wiggle.min.js  
INFO  2018-04-10 11:23:46,026 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery.slideto.min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,026 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery.wiggle.min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,026 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.6281ms 200 application/javascript
INFO  2018-04-10 11:23:46,026 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery-1.8.0.min.js  
INFO  2018-04-10 11:23:46,027 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.6944ms 200 application/javascript
INFO  2018-04-10 11:23:46,027 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery-1.8.0.min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,029 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/object-assign-pollyfill.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,030 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 6.5689ms 200 application/javascript
INFO  2018-04-10 11:23:46,034 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 7.9328ms 200 application/javascript
INFO  2018-04-10 11:23:46,042 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/lodash.min.js  
INFO  2018-04-10 11:23:46,042 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/backbone-min.js  
INFO  2018-04-10 11:23:46,043 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/lodash.min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,043 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/backbone-min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,044 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.3166ms 200 application/javascript
INFO  2018-04-10 11:23:46,044 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.3329ms 200 application/javascript
INFO  2018-04-10 11:23:46,044 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jquery.ba-bbq.min.js  
INFO  2018-04-10 11:23:46,046 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery.ba-bbq.min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,053 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.8869ms 200 application/javascript
INFO  2018-04-10 11:23:46,071 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/swagger-ui.min.js  
INFO  2018-04-10 11:23:46,073 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger-ui.min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,074 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/handlebars-4.0.5.js  
INFO  2018-04-10 11:23:46,077 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/handlebars-4.0.5.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,079 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.9099ms 200 application/javascript
INFO  2018-04-10 11:23:46,080 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/highlight.9.1.0.pack_extended.js  
INFO  2018-04-10 11:23:46,081 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/highlight.9.1.0.pack_extended.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,081 [15   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 11.4289ms 200 application/javascript
INFO  2018-04-10 11:23:46,081 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.77ms 200 application/javascript
INFO  2018-04-10 11:23:46,084 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jsoneditor.min.js  
INFO  2018-04-10 11:23:46,084 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/marked.js  
INFO  2018-04-10 11:23:46,085 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/marked.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,085 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jsoneditor.min.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,085 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.2216ms 200 application/javascript
INFO  2018-04-10 11:23:46,086 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/highlight.9.1.0.pack.js  
INFO  2018-04-10 11:23:46,087 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/highlight.9.1.0.pack.js'. Physical path: 'N/A'
INFO  2018-04-10 11:23:46,088 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.1174ms 200 application/javascript
INFO  2018-04-10 11:23:46,088 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 4.0328ms 200 application/javascript
INFO  2018-04-10 11:23:46,112 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/swagger-oauth.js  
INFO  2018-04-10 11:23:46,113 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/swagger-oauth.js'. Physical path: 'N/A'
